"Num","time_unix","version","ihl","tos","len","id","flags","flags.value","frag","ttl","proto","chksum","src","dst","sport","dport","seq","ack","dataofs","reserved","flags","flags_value","window","chksum","urgptr"
"171","1433357030.104","4","5","0","40","52203","DF","2","0","64","6","33299","10.8.8.178","205.188.12.91","48911","443","2730306657","3987085154","3","-2","A","14","64678","12642","-2"
"172","1433357030.4251","4","5","0","162","52881","DF","2","0","107","6","21491","205.188.12.91","10.8.8.178","443","48911","3987085154","2730306657","3","-2","PA","22","16382","1614","-2"
"173","1433357030.4251","4","5","0","40","52204","DF","2","0","64","6","33298","10.8.8.178","205.188.12.91","48911","443","2730306657","3987085276","3","-2","A","14","64678","12520","-2"
"174","1433357031.7887","4","5","0","460","53983","DF","2","0","107","6","20091","205.188.12.91","10.8.8.178","443","48911","3987085276","2730306657","3","-2","PA","22","16382","60648","-2"
"175","1433357031.7887","4","5","0","40","52205","DF","2","0","64","6","33297","10.8.8.178","205.188.12.91","48911","443","2730306657","3987085696","3","-2","A","14","64678","12100","-2"
"176","1433357032.164","4","5","0","162","54267","DF","2","0","107","6","20105","205.188.12.91","10.8.8.178","443","48911","3987085696","2730306657","3","-2","PA","22","16382","48704","-2"
"177","1433357032.1641","4","5","0","40","52206","DF","2","0","64","6","33296","10.8.8.178","205.188.12.91","48911","443","2730306657","3987085818","3","-2","A","14","64678","11978","-2"
"178","1433357034.2199","4","5","0","338","55856","DF","2","0","107","6","18340","205.188.12.91","10.8.8.178","443","48911","3987085818","2730306657","3","-2","PA","22","16382","26165","-2"
"179","1433357034.22","4","5","0","40","52207","DF","2","0","64","6","33295","10.8.8.178","205.188.12.91","48911","443","2730306657","3987086116","3","-2","A","14","64678","11680","-2"
"180","1433357034.4204","4","5","0","162","56004","DF","2","0","107","6","18368","205.188.12.91","10.8.8.178","443","48911","3987086116","2730306657","3","-2","PA","22","16382","53445","-2"
"181","1433357034.4205","4","5","0","40","52208","DF","2","0","64","6","33294","10.8.8.178","205.188.12.91","48911","443","2730306657","3987086238","3","-2","A","14","64678","11558","-2"
"182","1433357039.2738","4","5","0","114","52209","DF","2","0","64","6","33219","10.8.8.178","205.188.12.91","48911","443","2730306657","3987086238","3","-2","PA","22","64678","32205","-2"
"183","1433357039.5329","4","5","0","40","59847","DF","2","0","107","6","14647","205.188.12.91","10.8.8.178","443","48911","3987086238","2730306731","3","-2","A","14","16382","59780","-2"
"184","1433357039.5332","4","5","0","162","52210","DF","2","0","64","6","33170","10.8.8.178","205.188.12.91","48911","443","2730306731","3987086238","3","-2","PA","22","64678","11772","-2"
"185","1433357039.739","4","5","0","40","60023","DF","2","0","107","6","14471","205.188.12.91","10.8.8.178","443","48911","3987086238","2730306853","3","-2","A","14","16382","59658","-2"
"186","1433357045.367","4","5","0","226","52211","DF","2","0","64","6","33105","10.8.8.178","205.188.12.91","48911","443","2730306853","3987086238","3","-2","PA","22","64678","16642","-2"
"187","1433357045.5756","4","5","0","322","64690","DF","2","0","107","6","9522","205.188.12.91","10.8.8.178","443","48911","3987086238","2730307039","3","-2","PA","22","16382","55332","-2"
"188","1433357045.5756","4","5","0","162","52212","DF","2","0","64","6","33168","10.8.8.178","205.188.12.91","48911","443","2730307039","3987086520","3","-2","PA","22","64678","46390","-2"
"189","1433357045.5757","4","5","0","162","64694","DF","2","0","107","6","9678","205.188.12.91","10.8.8.178","443","48911","3987086520","2730307039","3","-2","PA","22","16382","39585","-2"
"190","1433357045.6149","4","5","0","40","52213","DF","2","0","64","6","33289","10.8.8.178","205.188.12.91","48911","443","2730307161","3987086642","3","-2","A","14","64678","10650","-2"
"191","1433357045.7799","4","5","0","40","64873","DF","2","0","107","6","9621","205.188.12.91","10.8.8.178","443","48911","3987086642","2730307161","3","-2","A","14","16382","58946","-2"
"192","1433357048.7739","4","5","0","162","1806","DF","2","0","107","6","7031","205.188.12.91","10.8.8.178","443","48911","3987086642","2730307161","3","-2","PA","22","16382","57740","-2"
"193","1433357048.774","4","5","0","40","52214","DF","2","0","64","6","33288","10.8.8.178","205.188.12.91","48911","443","2730307161","3987086764","3","-2","A","14","64678","10528","-2"
"194","1433357050.68","4","5","0","162","52215","DF","2","0","64","6","33165","10.8.8.178","205.188.12.91","48911","443","2730307161","3987086764","3","-2","PA","22","64678","13949","-2"
"195","1433357050.8873","4","5","0","40","3510","DF","2","0","107","6","5449","205.188.12.91","10.8.8.178","443","48911","3987086764","2730307283","3","-2","A","14","16382","58702","-2"
"196","1433357053.7327","4","5","0","55","65141","DF","2","0","46","6","27212","157.56.52.13","10.8.8.178","40011","56909","708378709","4055103700","6","-2","PA","22","81","57443","-2"
"197","1433357053.7328","4","5","0","52","61806","DF","2","0","64","6","25942","10.8.8.178","157.56.52.13","56909","40011","4055103700","708378712","6","-2","A","14","1442","63446","-2"
"198","1433357054.0071","4","5","0","62","65142","DF","2","0","46","6","27204","157.56.52.13","10.8.8.178","40011","56909","708378712","4055103700","6","-2","PA","22","81","16762","-2"
"199","1433357054.0072","4","5","0","52","61807","DF","2","0","64","6","25941","10.8.8.178","157.56.52.13","56909","40011","4055103700","708378722","6","-2","A","14","1442","63299","-2"
"200","1433357054.0074","4","5","0","56","61808","DF","2","0","64","6","25936","10.8.8.178","157.56.52.13","56909","40011","4055103700","708378722","6","-2","PA","22","1442","15669","-2"
"201","1433357054.2775","4","5","0","52","65143","DF","2","0","46","6","27213","157.56.52.13","10.8.8.178","40011","56909","708378722","4055103704","6","-2","A","14","81","64587","-2"
"202","1433357056.1879","4","5","0","354","7887","DF","2","0","107","6","758","205.188.12.91","10.8.8.178","443","48911","3987086764","2730307283","3","-2","PA","22","16382","2859","-2"
"203","1433357056.188","4","5","0","40","52216","DF","2","0","64","6","33286","10.8.8.178","205.188.12.91","48911","443","2730307283","3987087078","3","-2","A","14","64678","10092","-2"
"204","1433357056.3958","4","5","0","162","8021","DF","2","0","107","6","816","205.188.12.91","10.8.8.178","443","48911","3987087078","2730307283","3","-2","PA","22","16382","29683","-2"
"205","1433357056.3958","4","5","0","40","52217","DF","2","0","64","6","33285","10.8.8.178","205.188.12.91","48911","443","2730307283","3987087200","3","-2","A","14","64678","9970","-2"
"206","1433357059.8693","4","5","0","162","10565","DF","2","0","107","6","63807","205.188.12.91","10.8.8.178","443","48911","3987087200","2730307283","3","-2","PA","22","16382","39837","-2"
"207","1433357059.8694","4","5","0","40","52218","DF","2","0","64","6","33284","10.8.8.178","205.188.12.91","48911","443","2730307283","3987087322","3","-2","A","14","64678","9848","-2"
"208","1433357060.499","4","5","0","162","11089","DF","2","0","107","6","63283","205.188.12.91","10.8.8.178","443","48911","3987087322","2730307283","3","-2","PA","22","16382","11169","-2"
"209","1433357060.4991","4","5","0","40","52219","DF","2","0","64","6","33283","10.8.8.178","205.188.12.91","48911","443","2730307283","3987087444","3","-2","A","14","64678","9726","-2"
"210","1433357060.8677","4","5","0","162","11377","DF","2","0","107","6","62995","205.188.12.91","10.8.8.178","443","48911","3987087444","2730307283","3","-2","PA","22","16382","62840","-2"
"211","1433357060.8677","4","5","0","40","52220","DF","2","0","64","6","33282","10.8.8.178","205.188.12.91","48911","443","2730307283","3987087566","3","-2","A","14","64678","9604","-2"
"212","1433357061.0794","4","5","0","258","52221","DF","2","0","64","6","33063","10.8.8.178","205.188.12.91","48911","443","2730307283","3987087566","3","-2","PA","22","64678","17853","-2"
"213","1433357061.2858","4","5","0","322","11708","DF","2","0","107","6","62504","205.188.12.91","10.8.8.178","443","48911","3987087566","2730307501","3","-2","PA","22","16382","4449","-2"
"214","1433357061.286","4","5","0","162","52222","DF","2","0","64","6","33158","10.8.8.178","205.188.12.91","48911","443","2730307501","3987087848","3","-2","PA","22","64678","55499","-2"
"215","1433357061.2864","4","5","0","162","11709","DF","2","0","107","6","62663","205.188.12.91","10.8.8.178","443","48911","3987087848","2730307501","3","-2","PA","22","16382","10779","-2"
"216","1433357061.3259","4","5","0","40","52223","DF","2","0","64","6","33279","10.8.8.178","205.188.12.91","48911","443","2730307623","3987087970","3","-2","A","14","64678","8860","-2"
"217","1433357061.4915","4","5","0","40","11859","DF","2","0","107","6","62635","205.188.12.91","10.8.8.178","443","48911","3987087970","2730307623","3","-2","A","14","16382","57156","-2"
"218","1433357065.7042","4","5","0","162","52224","DF","2","0","64","6","33156","10.8.8.178","205.188.12.91","48911","443","2730307623","3987087970","3","-2","PA","22","64678","53321","-2"
"219","1433357065.9128","4","5","0","40","15428","DF","2","0","107","6","59066","205.188.12.91","10.8.8.178","443","48911","3987087970","2730307745","3","-2","A","14","16382","57034","-2"
"220","1433357071.3862","4","5","0","41","3644","DF","2","0","113","6","18709","134.170.25.26","10.8.8.178","443","54269","3749416590","2978547702","3","-2","A","14","64460","1086","-2"
"221","1433357071.3863","4","5","0","64","14089","DF","2","0","64","6","20785","10.8.8.178","134.170.25.26","54269","443","2978547702","3749416591","9","-2","A","14","65398","29409","-2"
"222","1433357076.4021","4","5","0","40","32903","DF","2","0","107","6","8514","64.12.27.65","10.8.8.178","443","34579","3487185185","589218121","3","-2","A","14","16382","35733","-2"
"223","1433357076.4021","4","5","0","40","25884","DF","2","0","64","6","26541","10.8.8.178","64.12.27.65","34579","443","589218121","3487185186","3","-2","A","14","32183","19931","-2"
"224","1433357076.6568","4","5","0","40","57018","DF","2","0","107","6","30214","64.12.104.73","10.8.8.178","443","49838","335957350","492239331","3","-2","A","14","16382","30639","-2"
"225","1433357076.6568","4","5","0","40","12101","DF","2","0","64","6","20604","10.8.8.178","64.12.104.73","49838","443","492239331","335957351","3","-2","A","14","44878","2142","-2"
"226","1433357078.0277","4","5","0","114","52225","DF","2","0","64","6","33203","10.8.8.178","205.188.12.91","48911","443","2730307745","3987087970","3","-2","PA","22","64678","6260","-2"
"227","1433357078.2323","4","5","0","40","25155","DF","2","0","107","6","49339","205.188.12.91","10.8.8.178","443","48911","3987087970","2730307819","3","-2","A","14","16382","56960","-2"
"228","1433357078.2323","4","5","0","146","52226","DF","2","0","64","6","33170","10.8.8.178","205.188.12.91","48911","443","2730307819","3987087970","3","-2","PA","22","64678","35006","-2"
"229","1433357078.3344","4","5","0","386","25256","DF","2","0","107","6","48892","205.188.12.91","10.8.8.178","443","48911","3987087970","2730307819","3","-2","PA","22","16382","50249","-2"
"230","1433357078.3344","4","5","0","40","52227","DF","2","0","64","6","33275","10.8.8.178","205.188.12.91","48911","443","2730307925","3987088316","3","-2","A","14","64678","8212","-2"
"231","1433357078.4376","4","5","0","40","25328","DF","2","0","107","6","49166","205.188.12.91","10.8.8.178","443","48911","3987088316","2730307925","3","-2","A","14","16382","56508","-2"
"232","1433357078.537","4","5","0","162","25401","DF","2","0","107","6","48971","205.188.12.91","10.8.8.178","443","48911","3987088316","2730307925","3","-2","PA","22","16382","50543","-2"
"233","1433357078.537","4","5","0","40","52228","DF","2","0","64","6","33274","10.8.8.178","205.188.12.91","48911","443","2730307925","3987088438","3","-2","A","14","64678","8090","-2"
"234","1433357081.7472","4","5","0","162","27812","DF","2","0","107","6","46560","205.188.12.91","10.8.8.178","443","48911","3987088438","2730307925","3","-2","PA","22","16382","51246","-2"
"235","1433357081.7473","4","5","0","40","52229","DF","2","0","64","6","33273","10.8.8.178","205.188.12.91","48911","443","2730307925","3987088560","3","-2","A","14","64678","7968","-2"
"236","1433357082.1948","4","5","0","460","28238","DF","2","0","107","6","45836","205.188.12.91","10.8.8.178","443","48911","3987088560","2730307925","3","-2","PA","22","16382","54919","-2"
"237","1433357082.1948","4","5","0","40","52230","DF","2","0","64","6","33272","10.8.8.178","205.188.12.91","48911","443","2730307925","3987088980","3","-2","A","14","64678","7548","-2"
"238","1433357088.6469","4","5","0","162","52231","DF","2","0","64","6","33149","10.8.8.178","205.188.12.91","48911","443","2730307925","3987088980","3","-2","PA","22","64678","12020","-2"
"239","1433357088.8577","4","5","0","40","33476","DF","2","0","107","6","41018","205.188.12.91","10.8.8.178","443","48911","3987088980","2730308047","3","-2","A","14","16382","55722","-2"
"240","1433357096.5821","4","5","0","226","52232","DF","2","0","64","6","33084","10.8.8.178","205.188.12.91","48911","443","2730308047","3987088980","3","-2","PA","22","64678","57085","-2"
"241","1433357096.7942","4","5","0","322","39832","DF","2","0","107","6","34380","205.188.12.91","10.8.8.178","443","48911","3987088980","2730308233","3","-2","PA","22","16382","47103","-2"
"242","1433357096.7943","4","5","0","162","52233","DF","2","0","64","6","33147","10.8.8.178","205.188.12.91","48911","443","2730308233","3987089262","3","-2","PA","22","64678","39469","-2"
"243","1433357096.7944","4","5","0","162","39837","DF","2","0","107","6","34535","205.188.12.91","10.8.8.178","443","48911","3987089262","2730308233","3","-2","PA","22","16382","46081","-2"
"244","1433357096.8346","4","5","0","40","52234","DF","2","0","64","6","33268","10.8.8.178","205.188.12.91","48911","443","2730308355","3987089384","3","-2","A","14","64678","6714","-2"
"245","1433357096.9999","4","5","0","40","40028","DF","2","0","107","6","34466","205.188.12.91","10.8.8.178","443","48911","3987089384","2730308355","3","-2","A","14","16382","55010","-2"
"246","1433357101.0464","4","5","0","162","43046","DF","2","0","107","6","31326","205.188.12.91","10.8.8.178","443","48911","3987089384","2730308355","3","-2","PA","22","16382","23909","-2"
"247","1433357101.0465","4","5","0","40","52235","DF","2","0","64","6","33267","10.8.8.178","205.188.12.91","48911","443","2730308355","3987089506","3","-2","A","14","64678","6592","-2"
"248","1433357104.9951","4","5","0","370","45993","DF","2","0","107","6","28171","205.188.12.91","10.8.8.178","443","48911","3987089506","2730308355","3","-2","PA","22","16382","1896","-2"
"249","1433357104.9952","4","5","0","40","52236","DF","2","0","64","6","33266","10.8.8.178","205.188.12.91","48911","443","2730308355","3987089836","3","-2","A","14","64678","6262","-2"
"250","1433357105.1957","4","5","0","162","46157","DF","2","0","107","6","28215","205.188.12.91","10.8.8.178","443","48911","3987089836","2730308355","3","-2","PA","22","16382","1412","-2"
